Index,Date, Nikkei Open,STI Open
2726,1/5/2021,27151.38,2842.06
2727,1/6/2021,27102.85,2858.53
2728,1/7/2021,27340.46,2892.33
2729,1/8/2021,27720.14,2935.18
2730,1/12/2021,28004.37,2975.15
2731,01/13/21,28140.1,2982.16
2732,01/14/21,28442.73,2982
2733,01/15/21,28777.47,2995.85
2734,01/18/21,28238.68,2995.73
2735,01/19/21,28405.49,2996.64
2736,01/20/21,28798.74,2995.7
2737,01/21/21,28710.41,3004.16
2738,01/22/21,28580.2,3009.02
2739,01/25/21,28698.89,2998.04
2740,01/26/21,28696.3,2967.63
2741,01/27/21,28665.34,2952.47
2742,01/28/21,28169.27,2924.48
2743,01/29/21,28320.72,2941.58
2744,2/1/2021,27649.07,2888.75
2745,2/2/2021,28207.48,2906.2
2746,2/3/2021,28482.71,2932.72
2747,2/4/2021,28557.46,2933.08
2748,2/5/2021,28631.46,2916.06
2749,2/8/2021,28831.58,2909.8
2750,2/9/2021,29435.61,2946.2
,11/17/10,9693.21,#N/A
2752,2/10/2021,29412.55,2936.1
2753,02/15/21,29662.41,2929.94
2754,02/16/21,30229.46,2935.58
2755,02/17/21,30366.82,2913.81
2756,02/18/21,30311.98,2917.93
2757,02/19/21,29970.59,2896.91
2758,02/22/21,30281.78,2888.29
,11/5/2010,9500.6,#N/A
2760,02/24/21,30020.11,2897.72
2761,02/25/21,30077.27,2951.03
2762,02/26/21,29753.73,2923.23
2763,3/1/2021,29419.45,2948.69
2764,3/2/2021,29939.75,2989.8
2765,3/3/2021,29482.12,2991.12
2766,3/4/2021,29198.42,2987.66
2767,3/5/2021,28725.48,3005.9
2768,3/8/2021,29208.19,3075.16
2769,3/9/2021,28748.87,3091.79
2770,3/10/2021,29118.28,3106.94
2771,3/11/2021,29033.92,3086.74
2772,3/12/2021,29287.74,3112.57
2773,03/15/21,29804.5,3109.32
2774,03/16/21,29770.39,3111.81
2775,03/17/21,29836.83,3102.78
2776,03/18/21,30148.48,3132.1
2777,03/19/21,29904.57,3131.74
2778,03/22/21,29444.1,3130.69
2779,03/23/21,29381.49,3124.41
2780,03/24/21,28765.55,3127.12
2781,03/25/21,28457.33,3120.58
2782,03/26/21,29068.52,3152.29
2783,03/29/21,29478.12,3165.98
2784,03/30/21,29365.04,3201.63
2785,03/31/21,29278.33,3200.35
2786,4/1/2021,29441.91,3187.17
2787,4/5/2021,30084.61,3205.91
2788,4/6/2021,30208.89,3219.68
2789,4/7/2021,29743.48,3215.22
2790,4/8/2021,29675.88,3186.4
2791,4/9/2021,29865.53,3189.8
2792,4/12/2021,29874.43,3175.73
2793,04/13/21,29605.69,3187.9
2794,04/14/21,29718.06,3188.41
,9/10/2010,9132.25,#N/A
2796,04/15/21,29573.9,3189.16
2797,04/16/21,29789.08,3184.65
2798,04/19/21,29688.32,3209.72
2799,04/20/21,29355.87,3207.99
2800,04/21/21,28660.36,3163.48
2801,04/22/21,28880.78,3171.78
2802,04/23/21,28939.12,3172.68
2803,04/26/21,29095.49,3187.72
2804,04/27/21,29174.53,3203.66
2805,04/28/21,28935.51,3219.56
2806,04/30/21,28996.66,3218.9
2807,5/6/2021,29024.01,3173
2808,5/7/2021,29330.45,3177.99
2809,5/10/2021,29376.89,3203.85
2810,5/11/2021,29238.56,3144.27
2811,5/12/2021,28712.1,3126.5
2812,05/14/21,27723.7,3105.74
2813,05/17/21,28310.46,3079.69
2814,05/18/21,27931.57,3100.9
2815,05/19/21,28031.22,3124.95
2816,05/20/21,27875.5,3114.42
2817,05/21/21,28269.61,3126.75
2818,05/24/21,28212.32,3132.21
,8/9/2010,9535.51,#N/A
2820,05/25/21,28516.99,3132.27
2821,05/27/21,28543.32,3139.93
2822,05/28/21,28912.54,3183.57
2823,05/31/21,29019.45,3184.53
2824,6/1/2021,28998.65,3176.71
2825,6/2/2021,28730.81,3183.34
2826,6/3/2021,28890.39,3168.8
2827,6/4/2021,28901.42,3151.04
2828,6/7/2021,29214,3169.69
2829,6/8/2021,29046.03,3177.32
2830,6/9/2021,28901.56,3167.01
2831,6/10/2021,28799.74,3157.42
2832,6/11/2021,29030.04,3157.97
2833,06/14/21,29153.11,3153.14
2834,06/15/21,29256.03,3174.87
2835,06/16/21,29306.14,3173.72
2836,06/17/21,29149.34,3128.61
2837,06/18/21,29136.74,3129.34
2838,06/21/21,28506.84,3113.45
2839,06/22/21,28513.07,3125.71
2840,06/23/21,28886.92,3116.71
2841,06/24/21,28811.82,3119.91
2842,06/25/21,29137.3,3128.8
2843,06/28/21,29112.66,3133.87
2844,06/29/21,28927.44,3120.44
2845,06/30/21,28896.31,3101.5
2846,7/1/2021,28832.41,3124.19
2847,7/2/2021,28719.24,3139.55
2848,7/5/2021,28709.57,3126.62
2849,7/6/2021,28677.95,3147.82
2850,7/7/2021,28262.4,3174.89
2851,7/8/2021,28332.63,3140.07
2852,7/9/2021,27739.42,3097.56
2853,7/12/2021,28412.7,3147.14
2854,07/13/21,28713.82,3170.39
2855,07/14/21,28517.31,3165.58
2856,07/15/21,28539.32,3152.13
2857,07/16/21,28039.26,3138.25
2858,07/19/21,27663.4,3114.76
2859,07/21/21,27747.06,3124.99
2860,07/26/21,27990.47,3138.97
2861,07/27/21,27911.93,3149.7
2862,07/28/21,27674.99,3150.87
2863,07/29/21,27722.61,3166.52
2864,07/30/21,27677.89,3169.75
2865,8/2/2021,27493.32,3176.42
2866,8/3/2021,27580.03,3149.25
2867,8/4/2021,27612.9,3154.6
2868,8/5/2021,27526.67,3186.65
,05/28/10,9806.06,#N/A
2870,8/6/2021,27709.22,3175
2871,8/10/2021,27887.03,3187.53
2872,8/11/2021,28045.84,3204.76
2873,8/12/2021,28177.2,3190.23
2874,08/13/21,28038.96,3167.03
2875,08/16/21,27806.11,3139.23
2876,08/17/21,27666.94,3138.58
2877,08/18/21,27418.08,3117.28
2878,08/19/21,27398.58,3110.38
2879,08/20/21,27238.45,3106.84
2880,08/23/21,27193.1,3087.56
2881,08/24/21,27653.23,3105.24
2882,08/25/21,27768.13,3121.36
2883,08/26/21,27793.63,3114.6
2884,08/27/21,27581.24,3089.91
2885,08/30/21,27867.6,3092
2886,08/31/21,27690.77,3088.23
2887,9/1/2021,28179.04,3087.84
2888,9/2/2021,28522.46,3093.46
2889,9/3/2021,28626.48,3089.94
2890,9/6/2021,29501.22,3079.15
2891,9/7/2021,29883.92,3108.53
2892,9/8/2021,29819.55,3092.78
2893,9/9/2021,29959.21,3071.7
2894,9/10/2021,30089.45,3085.62
2895,09/13/21,30372.02,3074.31
2896,09/14/21,30584.77,3087.07
2897,09/15/21,30464.17,3058.61
2898,09/16/21,30606.15,3065.22
2899,09/17/21,30387.54,3071.23
2900,09/21/21,30021.25,3039.96
2901,09/22/21,29744.73,3048.05
2902,09/24/21,30141.61,3089.32
2903,09/27/21,30277.82,3100.3
2904,09/28/21,30142.38,3085.44
,4/2/2010,11274.18,#N/A
2906,09/29/21,29611.92,3080.88
2907,09/30/21,29569.19,3090.32
2908,10/1/2021,29235.11,3051.11
2909,10/4/2021,29044.47,3079.99
2910,10/5/2021,28050.39,3071.93
2911,10/6/2021,28033.91,3082.58
2912,10/7/2021,27665.97,3099.99
2913,10/8/2021,28031.37,3110.82
2914,10/11/2021,27977.57,3118.57
2915,10/12/2021,28458.88,3102.29
2916,10/13/21,28085.44,3122.78
2917,10/14/21,28264.41,3148.34
2918,10/15/21,28787.26,3180.55
2919,10/18/21,29093.82,3174.3
2920,10/19/21,29117.28,3195.45
2921,10/20/21,29385.95,3212.67
2922,10/21/21,29152.74,3203.92
2923,10/22/21,28578.53,3195.36
2924,10/25/21,28527.13,3202.51
2925,10/26/21,28927.61,3200.23
2926,10/27/21,29056.01,3206.06
2927,10/28/21,28871.61,3220.38
2928,10/29/21,28819.16,3198.17
2929,11/1/2021,29330.68,3226.23
2930,11/2/2021,29462.4,3225.67
2931,11/5/2021,29840.73,3234.41
2932,11/8/2021,29735.45,3251.85
2933,11/9/2021,29557.55,3267.92
2934,11/10/2021,29209.06,3245.19
2935,11/11/2021,29046.19,3219.68
2936,11/12/2021,29381.45,3244.09
,02/16/10,10044.53,#N/A
,02/15/10,10097.82,#N/A
2939,11/15/21,29807.37,3228.44
2940,11/16/21,29749.71,3232.05
2941,11/17/21,29906.68,3236.44
2942,11/18/21,29597.93,3226.95
2943,11/19/21,29641.05,3233.63
2944,11/22/21,29618.55,3234.11
2945,11/24/21,29663.45,3237.04
2946,11/25/21,29469.65,3224.33
2947,11/26/21,29324.47,3204.57
2948,11/29/21,28337.96,3144.17
2949,11/30/21,28611.73,3122.74
2950,12/1/2021,27866.73,3052.4
2951,12/2/2021,27716.2,3068.15
2952,12/3/2021,27841.05,3083.26
2953,12/6/2021,28069.96,3103.96
2954,12/7/2021,28138.82,3123.26
2955,12/8/2021,28792.89,3138.2
2956,12/9/2021,28827.32,3136.86
2957,12/10/2021,28542.5,3133.89
2958,12/13/21,28705.26,3156.6
2959,12/14/21,28554.86,3117.12
2960,12/15/21,28358.47,3116.85
2961,12/16/21,28868.37,3114.19
2962,12/17/21,28854.6,3122.92
2963,12/20/21,28325.46,3093.23
2964,12/21/21,28309.6,3083.74
2965,12/22/21,28614.06,3093.3
2966,12/23/21,28703.01,3098.04
2967,12/24/21,28836.05,3101.67
2968,12/27/21,28786.33,3107.63
2969,12/28/21,28953.32,3110.82
,12/25/09,10546.97,#N/A
2971,12/29/21,28995.73,3135.39
2972,12/30/21,28794.24,3132.36
2973,1/4/2022,29098.41,3155.68
2974,1/5/2022,29288.8,3187.57
2975,1/6/2022,29136.75,3152.75
2976,1/7/2022,28711.53,3199.67
2977,1/11/2022,28380.9,3231.34
2978,1/12/2022,28449.53,3261.26
2979,01/13/22,28658.22,3262.26
2980,01/14/22,28246.99,3264.74
2981,01/17/22,28332.72,3284.49
2982,01/18/22,28451.34,3295.08
2983,01/19/22,27928.89,3281.84
2984,01/20/22,27401.43,3282.91
2985,01/21/22,27404.36,3291.28
2986,01/24/22,27258.45,3268.19
2987,01/25/22,27466.82,3264.11
2988,01/26/22,27105.98,3253.81
,11/27/09,9257.2,#N/A
2990,01/27/22,27139.88,3257.22
2991,01/28/22,26429.85,3261.05
2992,01/31/22,26690.6,3250.55
2993,2/3/2022,27330.96,3302.23
2994,2/4/2022,27095.9,3315.37
2995,2/7/2022,27327.63,3328.64
2996,2/8/2022,27318.3,3380.02
2997,2/9/2022,27488.65,3397.05
2998,2/10/2022,27818.1,3420.63
2999,02/14/22,27305.92,3419.52
3000,02/15/22,27183.56,3418.23
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,8/10/2009,10530.62,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,5/1/2009,8848.84,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4/10/2009,9041.23,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,01/27/09,7782.9,#N/A
,01/26/09,7714.26,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/25/08,8531.51,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/8/2008,7970.69,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,10/27/08,7568.36,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,10/1/2008,11396.61,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,05/19/08,14294.52,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,5/1/2008,13802.59,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,03/21/08,12331.64,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,2/8/2008,13143.08,#N/A
,2/7/2008,13077.25,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/25/07,15441.33,#N/A
,,,
,12/20/07,15151.37,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,11/8/2007,15889.03,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,8/9/2007,17170.36,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,05/31/07,17715.77,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,5/1/2007,17396.3,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4/6/2007,17502.9,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,02/20/07,17919.33,#N/A
,02/19/07,17835.13,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/25/06,17104.8,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,10/24/06,16853.73,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,8/9/2006,15417.02,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,5/12/2006,16655.98,#N/A
,,,
,,,
,,,
,,,
,,,
,5/1/2006,16929.83,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,04/14/06,17319.33,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,01/31/06,16603.9,#N/A
,01/30/06,16615.91,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,1/10/2006,16487.05,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/26/05,16027.66,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,11/1/2005,13606.5,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,8/9/2005,11797.33,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,05/23/05,11073.01,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,5/2/2005,10954.21,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,03/25/05,11788.68,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,2/10/2005,11434.89,#N/A
,2/9/2005,11519.9,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,01/21/05,11226.1,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,11/15/04,11079.2,#N/A
,,,
,11/11/2004,11021.9,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,8/9/2004,10827.6,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,6/2/2004,11283.2,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4/9/2004,12012.6,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,2/2/2004,10784.9,#N/A
,,,
,,,
,,,
,,,
,,,
,01/23/04,11001.9,#N/A
,01/22/04,11060.3,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/25/03,10347.8,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,11/25/03,9976.13,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,10/24/03,10402.7,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,05/15/03,8217.66,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,5/1/2003,7804.03,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,04/18/03,7866.07,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,2/12/2003,8514.78,#N/A
,,,
,,,
,,,
,,,
,,,
,2/3/2003,8285.55,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/25/02,8502.11,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/6/2002,8897.67,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,8/9/2002,9871.77,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,05/27/02,11975.3,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,5/1/2002,11540.1,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,03/29/02,11350.3,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,02/13/02,9901.89,#N/A
,2/12/2002,9816.96,#N/A
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,12/25/01,10359.2,#N/A
,,,
,,,
,,,
,,,
,12/17/01,10482.4,#N/A
,,,
,,,
,,,
,,,
,,,
